tourney_id,tourney_name,tourney_date,surface,winner_id,loser_id,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points,winner_name_full,winner_hand,winner_birthdate,winner_country,loser_name_full,loser_hand,loser_birthdate,loser_country,winner_age_calc,loser_age_calc,w_1st_pct,l_1st_pct,w_1st_won_pct,l_1st_won_pct,w_bp_saved_pct,diff_age
2000-891,Chennai,2000-01-03,Hard,101611,103544,6-3 6-1,3,R32,53.0,4.0,2.0,44.0,23.0,21.0,12.0,8.0,2.0,2.0,2.0,2.0,45.0,26.0,15.0,7.0,8.0,2.0,6.0,13.0,1162.0,420.0,71.0,Cedric Pioline,Right,1969-06-15,FRA,Andy Ram,Right,1980-04-10,ISR,30.0,19.0,52.27272727272727,57.77777777777777,91.30434782608695,57.692307692307686,100.0,11.0
2000-891,Chennai,2000-01-03,Hard,102455,103420,6-4 6-3,3,R16,76.0,3.0,10.0,62.0,34.0,26.0,13.0,10.0,0.0,2.0,3.0,4.0,61.0,32.0,17.0,15.0,9.0,4.0,8.0,115.0,230.0,123.0,339.0,Lorenzo Manta,Right,1974-09-16,SUI,Michal Tabara,Right,1979-08-11,CZE,25.0,20.0,54.83870967741935,52.459016393442624,76.47058823529412,53.125,0.0,5.0
2000-891,Chennai,2000-01-03,Hard,102093,101086,4-6 6-2 6-1,3,R16,94.0,9.0,0.0,68.0,46.0,40.0,11.0,13.0,4.0,5.0,1.0,1.0,77.0,53.0,34.0,8.0,12.0,4.0,8.0,104.0,296.0,96.0,416.0,Martin Damm,Right,1972-08-01,CZE,Ronald Agenor,Right,1964-11-13,USA,27.0,35.0,67.64705882352942,68.83116883116884,86.95652173913044,64.15094339622641,80.0,-8.0
2000-891,Chennai,2000-01-03,Hard,102259,102966,6-2 6-3,3,R16,59.0,5.0,0.0,46.0,33.0,26.0,10.0,9.0,0.0,0.0,5.0,0.0,41.0,23.0,15.0,12.0,8.0,2.0,5.0,35.0,666.0,126.0,198.0,Jerome Golmard,Left,1973-09-09,FRA,Fredrik Jonsson,Right,1977-03-28,SWE,26.0,22.0,71.73913043478261,56.09756097560976,78.78787878787878,65.21739130434783,100.0,4.0
2000-891,Chennai,2000-01-03,Hard,102965,101969,4-6 6-2 6-3,3,R16,100.0,7.0,0.0,98.0,60.0,42.0,19.0,14.0,8.0,10.0,8.0,8.0,66.0,38.0,29.0,12.0,13.0,3.0,7.0,161.0,247.0,114.0,343.0,Jamie Delgado,Right,1977-03-21,GBR,Orlin Stanoytchev,Right,1971-09-24,BUL,22.0,28.0,61.224489795918366,57.57575757575758,70.0,76.31578947368422,80.0,-6.0
2000-891,Chennai,2000-01-03,Hard,103082,102494,6-3 4-6 6-3,3,R16,114.0,7.0,1.0,89.0,56.0,38.0,18.0,14.0,10.0,13.0,4.0,2.0,83.0,63.0,39.0,9.0,14.0,1.0,6.0,128.0,273.0,119.0,334.0,Markus Hantschk,Right,1977-11-19,GER,Tomas Behrend,Right,1974-12-12,GER,22.0,25.0,62.92134831460674,75.90361445783132,67.85714285714286,61.904761904761905,76.92307692307693,-3.0
2000-891,Chennai,2000-01-03,Hard,102538,103181,4-6 6-4 6-4,3,R16,106.0,2.0,1.0,72.0,41.0,32.0,17.0,15.0,3.0,7.0,5.0,0.0,95.0,54.0,34.0,20.0,15.0,0.0,5.0,164.0,238.0,160.0,257.0,Tuomas Ketola,Right,1975-02-21,FIN,Jiri Vanek,Right,1978-04-24,CZE,24.0,21.0,56.94444444444444,56.84210526315789,78.04878048780488,62.96296296296296,42.857142857142854,3.0
2000-891,Chennai,2000-01-03,Hard,102106,103714,2-6 7-5 6-3,3,R16,114.0,8.0,2.0,104.0,62.0,43.0,16.0,15.0,9.0,14.0,1.0,2.0,96.0,54.0,35.0,19.0,14.0,7.0,12.0,120.0,306.0,98.0,377.0,Davide Sanguinetti,Right,1972-08-25,ITA,Andreas Vinciguerra,Left,1981-02-19,SWE,27.0,18.0,59.61538461538461,56.25,69.35483870967742,64.81481481481481,64.28571428571429,9.0
2000-891,Chennai,2000-01-03,Hard,101611,102233,6-3 6-4,3,R16,79.0,1.0,1.0,51.0,27.0,22.0,17.0,10.0,1.0,2.0,6.0,3.0,67.0,44.0,27.0,10.0,9.0,2.0,5.0,13.0,1162.0,142.0,308.0,Cedric Pioline,Right,1969-06-15,FRA,Leander Paes,Right,1973-06-17,IND,30.0,26.0,52.94117647058824,65.67164179104478,81.48148148148148,61.36363636363637,50.0,4.0
2000-891,Chennai,2000-01-03,Hard,102093,102455,6-4 6-4,3,QF,84.0,1.0,0.0,49.0,34.0,30.0,11.0,10.0,2.0,2.0,6.0,3.0,92.0,62.0,40.0,13.0,10.0,11.0,13.0,104.0,296.0,115.0,230.0,Martin Damm,Right,1972-08-01,CZE,Lorenzo Manta,Right,1974-09-16,SUI,27.0,25.0,69.38775510204081,67.3913043478261,88.23529411764706,64.51612903225806,100.0,2.0
2000-891,Chennai,2000-01-03,Hard,102259,102965,6-3 6-4,3,QF,69.0,8.0,3.0,56.0,34.0,29.0,12.0,10.0,5.0,6.0,4.0,3.0,51.0,27.0,20.0,11.0,9.0,5.0,8.0,35.0,666.0,161.0,247.0,Jerome Golmard,Left,1973-09-09,FRA,Jamie Delgado,Right,1977-03-21,GBR,26.0,22.0,60.71428571428571,52.94117647058824,85.29411764705883,74.07407407407408,83.33333333333334,4.0
2000-891,Chennai,2000-01-03,Hard,103082,102538,5-7 7-5 6-2,3,QF,161.0,5.0,1.0,125.0,73.0,48.0,26.0,16.0,13.0,17.0,4.0,6.0,96.0,46.0,31.0,22.0,16.0,3.0,9.0,128.0,273.0,164.0,238.0,Markus Hantschk,Right,1977-11-19,GER,Tuomas Ketola,Right,1975-02-21,FIN,22.0,24.0,58.4,47.91666666666667,65.75342465753424,67.3913043478261,76.47058823529412,-2.0
2000-891,Chennai,2000-01-03,Hard,101611,102106,3-6 6-4 7-6(3),3,QF,113.0,5.0,10.0,115.0,67.0,46.0,24.0,16.0,10.0,14.0,14.0,0.0,96.0,59.0,39.0,23.0,15.0,3.0,6.0,13.0,1162.0,120.0,306.0,Cedric Pioline,Right,1969-06-15,FRA,Davide Sanguinetti,Right,1972-08-25,ITA,30.0,27.0,58.26086956521739,61.458333333333336,68.65671641791045,66.10169491525424,71.42857142857143,3.0
2000-891,Chennai,2000-01-03,Hard,102259,102093,3-6 6-3 6-3,3,SF,100.0,11.0,0.0,71.0,44.0,38.0,15.0,13.0,1.0,2.0,12.0,0.0,92.0,50.0,37.0,21.0,14.0,5.0,8.0,35.0,666.0,104.0,296.0,Jerome Golmard,Left,1973-09-09,FRA,Martin Damm,Right,1972-08-01,CZE,26.0,27.0,61.97183098591549,54.347826086956516,86.36363636363636,74.0,50.0,-1.0
2000-891,Chennai,2000-01-03,Hard,103082,101611,6-4 3-6 7-6(5),3,SF,133.0,7.0,2.0,98.0,63.0,43.0,24.0,15.0,6.0,8.0,10.0,4.0,105.0,48.0,37.0,33.0,16.0,3.0,5.0,128.0,273.0,13.0,1162.0,Markus Hantschk,Right,1977-11-19,GER,Cedric Pioline,Right,1969-06-15,FRA,22.0,30.0,64.28571428571429,45.714285714285715,68.25396825396825,77.08333333333334,75.0,-8.0
2000-891,Chennai,2000-01-03,Hard,102259,103082,6-3 6-7(6) 6-3,3,F,148.0,8.0,1.0,88.0,65.0,49.0,13.0,14.0,2.0,3.0,10.0,4.0,123.0,74.0,53.0,18.0,16.0,9.0,14.0,35.0,666.0,128.0,273.0,Jerome Golmard,Left,1973-09-09,FRA,Markus Hantschk,Right,1977-11-19,GER,26.0,22.0,73.86363636363636,60.16260162601627,75.38461538461539,71.62162162162163,66.66666666666666,4.0
2000-451,Doha,2000-01-03,Hard,103017,101543,7-6(6) 7-6(6),3,R32,128.0,8.0,6.0,83.0,47.0,37.0,16.0,12.0,1.0,3.0,5.0,2.0,83.0,53.0,36.0,17.0,12.0,2.0,4.0,6.0,1757.0,55.0,562.0,Nicolas Kiefer,Right,1977-07-05,GER,Jeff Tarango,Left,1968-11-20,USA,22.0,31.0,56.62650602409639,63.85542168674698,78.72340425531915,67.9245283018868,33.33333333333333,-9.0
2000-451,Doha,2000-01-03,Hard,101750,102730,7-6(4) 4-6 6-4,3,R32,143.0,1.0,1.0,107.0,72.0,47.0,16.0,16.0,9.0,14.0,8.0,5.0,102.0,57.0,41.0,18.0,16.0,2.0,7.0,213.0,151.0,221.0,142.0,Cristiano Caratti,Right,1970-05-24,ITA,Ivo Heuberger,Right,1976-02-19,SUI,29.0,23.0,67.28971962616822,55.88235294117647,65.27777777777779,71.9298245614035,64.28571428571429,6.0
2000-451,Doha,2000-01-03,Hard,102644,101733,6-2 6-4,3,R32,73.0,2.0,3.0,57.0,33.0,24.0,13.0,9.0,2.0,3.0,3.0,5.0,63.0,38.0,28.0,6.0,9.0,5.0,9.0,52.0,634.0,88.0,388.0,Franco Squillari,Left,1975-08-22,ARG,Jan Siemerink,Left,1970-04-14,NED,24.0,29.0,57.89473684210527,60.317460317460316,72.72727272727273,73.68421052631578,66.66666666666666,-5.0
2000-451,Doha,2000-01-03,Hard,102854,102831,7-5 6-4,3,R32,93.0,7.0,4.0,65.0,44.0,35.0,8.0,11.0,3.0,6.0,1.0,0.0,81.0,48.0,23.0,19.0,11.0,8.0,13.0,44.0,576.0,92.0,456.0,Sjeng Schalken,Right,1976-09-08,NED,Jacobo Diaz,Right,1976-07-11,ESP,23.0,23.0,67.6923076923077,59.25925925925925,79.54545454545455,47.91666666666667,50.0,0.0
2000-451,Doha,2000-01-03,Hard,102148,102694,6-4 6-1,3,R32,78.0,2.0,1.0,52.0,30.0,20.0,11.0,8.0,1.0,3.0,2.0,1.0,62.0,38.0,19.0,9.0,9.0,5.0,11.0,34.0,764.0,134.0,242.0,Fabrice Santoro,Right,1972-12-09,FRA,Lars Burgsmuller,Right,1975-12-06,GER,27.0,24.0,57.692307692307686,61.29032258064516,66.66666666666666,50.0,33.33333333333333,3.0
2000-451,Doha,2000-01-03,Hard,102770,102869,6-4 0-1 RET,3,R32,41.0,0.0,0.0,24.0,10.0,9.0,11.0,6.0,0.0,0.0,6.0,0.0,38.0,26.0,18.0,7.0,6.0,3.0,4.0,69.0,523.0,75.0,542.0,John Van Lottum,Right,1976-04-10,NED,Galo Blanco,Right,1976-10-08,ESP,23.0,23.0,41.66666666666667,68.42105263157895,90.0,69.23076923076923,100.0,0.0
2000-451,Doha,2000-01-03,Hard,102238,102956,6-3 6-4,3,R32,80.0,1.0,7.0,58.0,39.0,27.0,7.0,9.0,4.0,7.0,0.0,7.0,78.0,38.0,18.0,18.0,10.0,11.0,17.0,61.0,550.0,,,Alberto Berasategui,Right,1973-06-28,ESP,Sultan Khalfan,Right,1977-03-16,QAT,26.0,22.0,67.24137931034483,48.717948717948715,69.23076923076923,47.368421052631575,57.14285714285714,4.0
2000-451,Doha,2000-01-03,Hard,102567,102562,6-2 7-5,3,R32,84.0,0.0,1.0,59.0,38.0,22.0,16.0,10.0,3.0,5.0,2.0,3.0,64.0,39.0,22.0,10.0,10.0,6.0,11.0,81.0,432.0,40.0,587.0,George Bastl,Right,1975-04-01,SUI,Jiri Novak,Right,1975-03-22,CZE,24.0,24.0,64.40677966101694,60.9375,57.89473684210527,56.41025641025641,60.0,0.0
2000-451,Doha,2000-01-03,Hard,101772,102271,6-2 6-4,3,R32,76.0,3.0,0.0,42.0,28.0,23.0,11.0,9.0,0.0,1.0,6.0,1.0,66.0,41.0,24.0,9.0,9.0,6.0,10.0,217.0,148.0,36.0,601.0,Andrei Cherkasov,Right,1970-07-04,RUS,Hicham Arazi,Left,1973-10-19,MAR,29.0,26.0,66.66666666666666,62.121212121212125,82.14285714285714,58.536585365853654,0.0,3.0
2000-451,Doha,2000-01-03,Hard,102025,101964,7-6(2) 6-4,3,R32,82.0,7.0,0.0,66.0,46.0,34.0,14.0,11.0,0.0,1.0,8.0,5.0,79.0,44.0,30.0,19.0,11.0,5.0,7.0,79.0,365.0,62.0,517.0,Mikael Tillstrom,Right,1972-03-05,SWE,Goran Ivanisevic,Left,1971-09-13,CRO,27.0,28.0,69.6969696969697,55.69620253164557,73.91304347826086,68.18181818181817,0.0,-1.0
2000-451,Doha,2000-01-03,Hard,103292,102023,4-6 6-0 6-2,3,R32,110.0,0.0,2.0,91.0,62.0,44.0,10.0,12.0,4.0,6.0,2.0,3.0,66.0,45.0,28.0,4.0,12.0,2.0,8.0,72.0,488.0,181.0,151.0,Gaston Gaudio,Right,1978-12-09,ARG,Petr Luxa,Right,1972-03-03,CZE,21.0,27.0,68.13186813186813,68.18181818181817,70.96774193548387,62.22222222222222,66.66666666666666,-6.0
2000-451,Doha,2000-01-03,Hard,101962,102179,4-6 6-3 6-2,3,R32,120.0,3.0,1.0,87.0,62.0,47.0,14.0,14.0,7.0,8.0,2.0,4.0,96.0,61.0,40.0,17.0,13.0,7.0,10.0,33.0,726.0,83.0,494.0,Younes El Aynaoui,Right,1971-09-12,MAR,Antony Dupuis,Right,1973-02-24,FRA,28.0,26.0,71.26436781609196,63.541666666666664,75.80645161290323,65.57377049180327,87.5,2.0
2000-451,Doha,2000-01-03,Hard,101888,102950,0-6 6-3 6-4,3,R32,101.0,7.0,4.0,80.0,53.0,37.0,7.0,13.0,4.0,9.0,1.0,3.0,90.0,51.0,29.0,22.0,12.0,3.0,7.0,43.0,630.0,49.0,688.0,Daniel Vacek,Right,1971-04-01,CZE,Fernando Vicente,Right,1977-03-08,ESP,28.0,22.0,66.25,56.666666666666664,69.81132075471697,56.86274509803921,44.44444444444444,6.0
2000-451,Doha,2000-01-03,Hard,102783,101439,6-2 7-6(5),3,R32,86.0,2.0,0.0,64.0,48.0,35.0,11.0,10.0,0.0,0.0,0.0,0.0,72.0,48.0,30.0,12.0,10.0,2.0,4.0,48.0,579.0,281.0,106.0,Rainer Schuettler,Right,1976-04-25,GER,Javier Sanchez,Right,1968-02-01,ESP,23.0,31.0,75.0,66.66666666666666,72.91666666666666,62.5,100.0,-8.0
2000-451,Doha,2000-01-03,Hard,103018,103264,7-5 6-2,3,R32,71.0,10.0,0.0,66.0,53.0,40.0,7.0,10.0,4.0,4.0,2.0,1.0,58.0,43.0,25.0,10.0,10.0,6.0,9.0,74.0,417.0,101.0,355.0,Max Mirnyi,Right,1977-07-06,BLR,Mariano Puerta,Left,1978-09-19,ARG,22.0,21.0,80.3030303030303,74.13793103448276,75.47169811320755,58.139534883720934,100.0,1.0
2000-451,Doha,2000-01-03,Hard,102548,102456,6-1 RET,3,R32,28.0,3.0,0.0,17.0,10.0,8.0,4.0,4.0,0.0,0.0,0.0,2.0,21.0,10.0,3.0,4.0,4.0,0.0,3.0,70.0,514.0,22.0,1029.0,Juan Antonio Marin,Right,1975-03-02,CRC,Felix Mantilla,Right,1974-09-23,ESP,24.0,25.0,58.82352941176471,47.61904761904761,80.0,30.0,100.0,-1.0
2000-451,Doha,2000-01-03,Hard,103017,101750,6-1 6-1,3,R16,60.0,5.0,1.0,41.0,29.0,22.0,8.0,7.0,1.0,1.0,1.0,0.0,49.0,35.0,17.0,4.0,7.0,3.0,8.0,6.0,1757.0,213.0,151.0,Nicolas Kiefer,Right,1977-07-05,GER,Cristiano Caratti,Right,1970-05-24,ITA,22.0,29.0,70.73170731707317,71.42857142857143,75.86206896551724,48.57142857142857,100.0,-7.0
2000-451,Doha,2000-01-03,Hard,102854,102644,4-6 6-1 6-1,3,R16,91.0,1.0,5.0,66.0,28.0,24.0,22.0,12.0,1.0,2.0,4.0,7.0,90.0,46.0,31.0,15.0,12.0,10.0,15.0,44.0,576.0,52.0,634.0,Sjeng Schalken,Right,1976-09-08,NED,Franco Squillari,Left,1975-08-22,ARG,23.0,24.0,42.42424242424242,51.11111111111111,85.71428571428571,67.3913043478261,50.0,-1.0
2000-451,Doha,2000-01-03,Hard,102148,102770,7-6(9) 6-1,3,R16,105.0,4.0,0.0,65.0,37.0,30.0,18.0,9.0,3.0,3.0,1.0,1.0,87.0,49.0,27.0,23.0,10.0,8.0,11.0,34.0,764.0,69.0,523.0,Fabrice Santoro,Right,1972-12-09,FRA,John Van Lottum,Right,1976-04-10,NED,27.0,23.0,56.92307692307692,56.32183908045977,81.08108108108108,55.10204081632652,100.0,4.0
2000-451,Doha,2000-01-03,Hard,102567,102238,6-3 6-1,3,R16,57.0,2.0,0.0,52.0,41.0,27.0,9.0,8.0,4.0,5.0,0.0,0.0,40.0,29.0,13.0,5.0,8.0,1.0,6.0,81.0,432.0,61.0,550.0,George Bastl,Right,1975-04-01,SUI,Alberto Berasategui,Right,1973-06-28,ESP,24.0,26.0,78.84615384615384,72.5,65.85365853658537,44.827586206896555,80.0,-2.0
2000-451,Doha,2000-01-03,Hard,102025,101772,7-6(5) 6-4,3,R16,94.0,3.0,1.0,66.0,48.0,36.0,12.0,11.0,1.0,2.0,3.0,2.0,66.0,40.0,30.0,14.0,11.0,1.0,3.0,79.0,365.0,217.0,148.0,Mikael Tillstrom,Right,1972-03-05,SWE,Andrei Cherkasov,Right,1970-07-04,RUS,27.0,29.0,72.72727272727273,60.60606060606061,75.0,75.0,50.0,-2.0
2000-451,Doha,2000-01-03,Hard,101962,103292,6-4 6-4,3,R16,77.0,5.0,1.0,53.0,39.0,27.0,11.0,10.0,0.0,1.0,3.0,2.0,65.0,42.0,26.0,13.0,10.0,4.0,7.0,33.0,726.0,72.0,488.0,Younes El Aynaoui,Right,1971-09-12,MAR,Gaston Gaudio,Right,1978-12-09,ARG,28.0,21.0,73.58490566037736,64.61538461538461,69.23076923076923,61.904761904761905,0.0,7.0
2000-451,Doha,2000-01-03,Hard,102783,101888,6-3 6-2,3,R16,75.0,3.0,0.0,60.0,36.0,27.0,13.0,8.0,3.0,3.0,1.0,1.0,50.0,27.0,19.0,6.0,9.0,3.0,7.0,48.0,579.0,43.0,630.0,Rainer Schuettler,Right,1976-04-25,GER,Daniel Vacek,Right,1971-04-01,CZE,23.0,28.0,60.0,54.0,75.0,70.37037037037037,100.0,-5.0
2000-451,Doha,2000-01-03,Hard,103018,102548,6-0 6-1,3,R16,40.0,6.0,3.0,37.0,22.0,19.0,9.0,7.0,0.0,0.0,0.0,2.0,32.0,18.0,7.0,4.0,6.0,1.0,6.0,74.0,417.0,70.0,514.0,Max Mirnyi,Right,1977-07-06,BLR,Juan Antonio Marin,Right,1975-03-02,CRC,22.0,24.0,59.45945945945946,56.25,86.36363636363636,38.88888888888889,100.0,-2.0
2000-451,Doha,2000-01-03,Hard,103017,102854,6-1 6-0,3,QF,67.0,4.0,1.0,54.0,35.0,29.0,7.0,7.0,4.0,4.0,1.0,2.0,40.0,27.0,11.0,5.0,6.0,5.0,10.0,6.0,1757.0,44.0,576.0,Nicolas Kiefer,Right,1977-07-05,GER,Sjeng Schalken,Right,1976-09-08,NED,22.0,23.0,64.81481481481481,67.5,82.85714285714286,40.74074074074074,100.0,-1.0
2000-451,Doha,2000-01-03,Hard,102148,102567,6-2 6-4,3,QF,78.0,3.0,2.0,53.0,34.0,25.0,13.0,9.0,1.0,1.0,1.0,0.0,58.0,36.0,22.0,12.0,9.0,1.0,4.0,34.0,764.0,81.0,432.0,Fabrice Santoro,Right,1972-12-09,FRA,George Bastl,Right,1975-04-01,SUI,27.0,24.0,64.15094339622641,62.06896551724138,73.52941176470588,61.111111111111114,100.0,3.0
2000-451,Doha,2000-01-03,Hard,101962,102025,7-5 6-3,3,QF,84.0,8.0,2.0,70.0,53.0,41.0,8.0,10.0,3.0,3.0,2.0,0.0,78.0,49.0,31.0,14.0,11.0,6.0,9.0,33.0,726.0,79.0,365.0,Younes El Aynaoui,Right,1971-09-12,MAR,Mikael Tillstrom,Right,1972-03-05,SWE,28.0,27.0,75.71428571428571,62.82051282051282,77.35849056603774,63.26530612244898,100.0,1.0
2000-451,Doha,2000-01-03,Hard,102783,103018,6-3 6-2,3,QF,63.0,6.0,2.0,48.0,35.0,27.0,10.0,9.0,1.0,1.0,2.0,2.0,52.0,28.0,17.0,12.0,8.0,6.0,9.0,48.0,579.0,74.0,417.0,Rainer Schuettler,Right,1976-04-25,GER,Max Mirnyi,Right,1977-07-06,BLR,23.0,22.0,72.91666666666666,53.84615384615385,77.14285714285715,60.71428571428571,100.0,1.0
2000-451,Doha,2000-01-03,Hard,102148,103017,7-5 6-4,3,SF,99.0,2.0,1.0,67.0,38.0,24.0,18.0,11.0,5.0,7.0,1.0,4.0,70.0,33.0,23.0,14.0,11.0,3.0,7.0,34.0,764.0,6.0,1757.0,Fabrice Santoro,Right,1972-12-09,FRA,Nicolas Kiefer,Right,1977-07-05,GER,27.0,22.0,56.71641791044776,47.14285714285714,63.1578947368421,69.6969696969697,71.42857142857143,5.0
2000-451,Doha,2000-01-03,Hard,102783,101962,6-7(3) 6-4 6-4,3,SF,155.0,1.0,3.0,100.0,71.0,52.0,13.0,16.0,6.0,8.0,6.0,3.0,123.0,80.0,53.0,20.0,16.0,11.0,15.0,48.0,579.0,33.0,726.0,Rainer Schuettler,Right,1976-04-25,GER,Younes El Aynaoui,Right,1971-09-12,MAR,23.0,28.0,71.0,65.04065040650406,73.23943661971832,66.25,75.0,-5.0
2000-451,Doha,2000-01-03,Hard,102148,102783,3-6 7-5 3-0 RET,3,F,118.0,3.0,0.0,74.0,44.0,27.0,16.0,12.0,2.0,6.0,1.0,1.0,85.0,61.0,33.0,12.0,13.0,7.0,12.0,34.0,764.0,48.0,579.0,Fabrice Santoro,Right,1972-12-09,FRA,Rainer Schuettler,Right,1976-04-25,GER,27.0,23.0,59.45945945945946,71.76470588235294,61.36363636363637,54.09836065573771,33.33333333333333,4.0
2000-301,Auckland,2000-01-10,Hard,103163,101543,7-5 4-6 7-5,3,R32,108.0,18.0,4.0,96.0,49.0,39.0,28.0,17.0,3.0,5.0,7.0,8.0,106.0,55.0,39.0,29.0,17.0,4.0,7.0,11.0,1612.0,63.0,595.0,Tommy Haas,Right,1978-04-03,GER,Jeff Tarango,Left,1968-11-20,USA,21.0,31.0,51.041666666666664,51.886792452830186,79.59183673469387,70.9090909090909,60.0,-10.0
2000-301,Auckland,2000-01-10,Hard,102607,102644,7-5 7-5,3,R32,85.0,5.0,3.0,76.0,52.0,39.0,13.0,12.0,5.0,6.0,5.0,10.0,74.0,32.0,25.0,18.0,12.0,3.0,6.0,211.0,157.0,49.0,723.0,Juan Balcells,Right,1975-06-20,ESP,Franco Squillari,Left,1975-08-22,ARG,24.0,24.0,68.42105263157895,43.24324324324324,75.0,78.125,83.33333333333334,0.0
2000-301,Auckland,2000-01-10,Hard,103252,102238,6-3 6-1,3,R32,56.0,0.0,0.0,55.0,35.0,25.0,12.0,8.0,1.0,1.0,0.0,6.0,56.0,33.0,20.0,7.0,8.0,7.0,11.0,48.0,726.0,59.0,649.0,Alberto Martin,Right,1978-08-20,ESP,Alberto Berasategui,Right,1973-06-28,ESP,21.0,26.0,63.63636363636363,58.92857142857143,71.42857142857143,60.60606060606061,100.0,-5.0
2000-301,Auckland,2000-01-10,Hard,103507,103819,6-4 6-4,3,R32,68.0,5.0,1.0,53.0,28.0,26.0,15.0,10.0,0.0,0.0,11.0,2.0,70.0,43.0,29.0,14.0,10.0,6.0,8.0,45.0,768.0,61.0,616.0,Juan Carlos Ferrero,Right,1980-02-12,ESP,Roger Federer,Right,1981-08-08,SUI,19.0,18.0,52.83018867924528,61.42857142857143,92.85714285714286,67.44186046511628,100.0,1.0
2000-301,Auckland,2000-01-10,Hard,102103,102765,0-6 7-6(7) 6-1,3,R32,115.0,1.0,2.0,98.0,66.0,39.0,14.0,13.0,6.0,11.0,8.0,8.0,92.0,46.0,34.0,18.0,12.0,5.0,9.0,167.0,219.0,34.0,873.0,Michael Sell,Right,1972-08-23,USA,Nicolas Escude,Right,1976-04-03,FRA,27.0,23.0,67.3469387755102,50.0,59.09090909090909,73.91304347826086,54.54545454545454,4.0
2000-301,Auckland,2000-01-10,Hard,102021,101647,7-5 4-6 7-6(1),3,R32,140.0,5.0,3.0,101.0,59.0,45.0,19.0,17.0,1.0,4.0,3.0,3.0,105.0,65.0,41.0,21.0,17.0,2.0,5.0,50.0,722.0,70.0,563.0,Michael Chang,Right,1972-02-22,USA,Byron Black,Right,1969-10-06,ZIM,27.0,30.0,58.415841584158414,61.904761904761905,76.27118644067797,63.07692307692307,25.0,-3.0
2000-301,Auckland,2000-01-10,Hard,101320,103066,6-4 6-4,3,R32,84.0,4.0,8.0,60.0,31.0,28.0,14.0,10.0,2.0,3.0,1.0,5.0,69.0,45.0,28.0,12.0,10.0,9.0,12.0,60.0,626.0,246.0,135.0,Magnus Gustafsson,Right,1967-01-03,SWE,Mark Nielsen,Right,1977-10-08,NZL,33.0,22.0,51.66666666666667,65.21739130434783,90.32258064516128,62.22222222222222,66.66666666666666,11.0
2000-301,Auckland,2000-01-10,Hard,102563,102785,7-6(5) 6-1,3,R32,77.0,8.0,2.0,69.0,29.0,26.0,20.0,10.0,1.0,2.0,7.0,3.0,64.0,41.0,24.0,13.0,9.0,3.0,6.0,43.0,785.0,334.0,88.0,Thomas Johansson,Right,1975-03-24,SWE,Glenn Weiner,Right,1976-04-27,USA,24.0,23.0,42.028985507246375,64.0625,89.65517241379311,58.536585365853654,50.0,1.0
2000-301,Auckland,2000-01-10,Hard,102854,101964,6-1 4-6 6-4,3,R32,90.0,5.0,3.0,68.0,43.0,30.0,17.0,13.0,4.0,7.0,11.0,10.0,87.0,43.0,33.0,14.0,14.0,5.0,11.0,37.0,843.0,68.0,571.0,Sjeng Schalken,Right,1976-09-08,NED,Goran Ivanisevic,Left,1971-09-13,CRO,23.0,28.0,63.23529411764706,49.42528735632184,69.76744186046511,76.74418604651163,57.14285714285714,-5.0
2000-301,Auckland,2000-01-10,Hard,102494,103082,6-2 6-2,3,R32,57.0,3.0,1.0,41.0,28.0,23.0,10.0,8.0,2.0,2.0,0.0,3.0,63.0,29.0,21.0,11.0,8.0,5.0,9.0,115.0,344.0,95.0,416.0,Tomas Behrend,Right,1974-12-12,GER,Markus Hantschk,Right,1977-11-19,GER,25.0,22.0,68.29268292682927,46.03174603174603,82.14285714285714,72.41379310344827,100.0,3.0
2000-301,Auckland,2000-01-10,Hard,103292,102227,7-5 4-6 7-5,3,R32,144.0,1.0,9.0,111.0,65.0,45.0,22.0,17.0,9.0,13.0,2.0,5.0,110.0,55.0,38.0,26.0,17.0,3.0,8.0,72.0,553.0,52.0,715.0,Gaston Gaudio,Right,1978-12-09,ARG,Sargis Sargsian,Right,1973-06-03,ARM,21.0,26.0,58.55855855855856,50.0,69.23076923076923,69.0909090909091,69.23076923076923,-5.0
2000-301,Auckland,2000-01-10,Hard,102562,102035,7-5 6-4,3,R32,96.0,7.0,3.0,65.0,44.0,32.0,12.0,11.0,2.0,4.0,8.0,4.0,100.0,59.0,38.0,17.0,11.0,14.0,18.0,38.0,831.0,76.0,514.0,Jiri Novak,Right,1975-03-22,CZE,Jonas Bjorkman,Right,1972-03-23,SWE,24.0,27.0,67.6923076923077,59.0,72.72727272727273,64.40677966101694,50.0,-3.0
2000-301,Auckland,2000-01-10,Hard,101820,102950,6-4 6-3,3,R32,59.0,3.0,3.0,49.0,30.0,23.0,12.0,9.0,2.0,3.0,2.0,7.0,55.0,32.0,20.0,8.0,10.0,1.0,5.0,46.0,761.0,53.0,707.0,Marc Rosset,Right,1970-11-07,SUI,Fernando Vicente,Right,1977-03-08,ESP,29.0,22.0,61.224489795918366,58.18181818181818,76.66666666666667,62.5,66.66666666666666,7.0
